Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 457.88
Real Time (s), 476.83
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
937, 431.07421387930003, 243
938, 431.5337138941, 259
939, 431.99321390890003, 239
940, 432.45271392370006, 209
941, 432.91221393850003, 238
942, 433.37171395330006, 227
943, 433.83121396810003, 237
944, 434.29071398290006, 245
945, 434.75021399770003, 260
946, 435.20971401250006, 201
947, 435.66921402730003, 261
948, 436.12871404210006, 232
949, 436.58821405690003, 218
950, 437.04771407170006, 209
951, 437.5072140865, 224
952, 437.96671410130006, 232
953, 438.4262141161, 244
954, 438.88571413090006, 234
955, 439.3452141457, 247
956, 439.80471416050005, 267
957, 440.2642141753, 216
958, 440.72371419010005, 228
959, 441.1832142049, 237
960, 441.64271421970005, 247
961, 442.1022142345, 219
962, 442.56171424930005, 209
963, 443.0212142641, 245
964, 443.48071427890005, 257
965, 443.9402142937, 251
966, 444.39971430850005, 226
967, 444.8592143233, 236
968, 445.31871433810005, 220
969, 445.7782143529, 243
970, 446.23771436770005, 260
971, 446.6972143825, 240
972, 447.15671439730005, 255
973, 447.6162144121, 236
974, 448.07571442690005, 255
975, 448.5352144417, 239
976, 448.99471445650005, 244
977, 449.4542144713, 212
